original_path,new_windows_safe_path
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/README_PRAYCG2_0.md","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/README_PRAYCG2_0.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/requirements_PRAYCG1_9.txt","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/requirements_PRAYCG1_9.txt"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/requirements_PRAYCG1_9C.txt","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/requirements_PRAYCG1_9C.txt"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/requirements_PRAYCG2_0.txt","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/requirements_PRAYCG2_0.txt"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/docs/CONTACT_ETERNAL_SUNSHINE_TOPO_OSM_RUN_GUIDE.md","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/docs/CONTACT_ETERNAL_SUNSHINE_TOPO_OSM_RUN_GUIDE.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/docs/PATCH_NOTES_PRAYCG1_9.md","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/docs/PATCH_NOTES_PRAYCG1_9.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/docs/PATCH_NOTES_PRAYCG1_9C_ANCHOR_REGISTERED.md","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/docs/PATCH_NOTES_PRAYCG1_9C_ANCHOR_REGISTERED.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/docs/PATCH_NOTES_PRAYCG1_9D_TTI.md","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/docs/PATCH_NOTES_PRAYCG1_9D_TTI.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/docs/PATCH_NOTES_PRAYCG2_0_CONSOLIDATED_SELF_REPORT.md","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/docs/PATCH_NOTES_PRAYCG2_0_CONSOLIDATED_SELF_REPORT.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/docs/PRAYCG1_9B_TopoOSM_Claim_Boundary.md","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/docs/PRAYCG1_9B_TopoOSM_Claim_Boundary.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/docs/PRAYCG1_9B_TopoOSM_Protocol_Addendum.md","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/docs/PRAYCG1_9B_TopoOSM_Protocol_Addendum.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/docs/PRAYCG2_0_SELF_REPORT_SCHEMA.md","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/docs/PRAYCG2_0_SELF_REPORT_SCHEMA.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/docs/PRAYCG_SUB_LSO_Protocol_Variant_v1_0.md","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/docs/PRAYCG_SUB_LSO_Protocol_Variant_v1_0.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/docs/RUN_ORDER_PRAYCG1_9_KISS.md","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/docs/RUN_ORDER_PRAYCG1_9_KISS.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/examples/run_PRAYCG1_9C_windows.bat","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/examples/run_PRAYCG1_9C_windows.bat"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/examples/run_PRAYCG1_9_windows.bat","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/examples/run_PRAYCG1_9_windows.bat"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/examples/run_PRAYCG2_0_windows.bat","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/examples/run_PRAYCG2_0_windows.bat"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/scripts/run_PRAYCG1_9C_AnchorRegistered.py","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/scripts/run_PRAYCG1_9C_AnchorRegistered.py"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/scripts/run_PRAYCG1_9_ConfoundAware.py","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/scripts/run_PRAYCG1_9_ConfoundAware.py"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/scripts/run_PRAYCG2_0_ConsolidatedSelfReport.py","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/scripts/run_PRAYCG2_0_ConsolidatedSelfReport.py"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/scripts/run_PRAYCG_SUB_LSO_SubtitleOverride_Template.py","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/scripts/run_PRAYCG_SUB_LSO_SubtitleOverride_Template.py"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/scripts/run_praycg_v1_9.py","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/scripts/run_praycg_v1_9.py"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/scripts/run_praycg_v1_9C.py","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/scripts/run_praycg_v1_9C.py"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/scripts/run_praycg_v2_0.py","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/scripts/run_praycg_v2_0.py"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/templates/contact_eternal_sunshine_anchor_templates.json","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/templates/contact_eternal_sunshine_anchor_templates.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/templates/post_override_rsm_report_template.json","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/templates/post_override_rsm_report_template.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/templates/praycg1_9_confound_report_template.json","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/templates/praycg1_9_confound_report_template.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/templates/praycg2_0_branch_core_report_template.json","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/templates/praycg2_0_branch_core_report_template.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/templates/praycg2_0_final_master_report_template.json","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/templates/praycg2_0_final_master_report_template.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/templates/praycg2_0_override_task_report_template.json","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/templates/praycg2_0_override_task_report_template.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/templates/predeclared_anchors_contact_eternal_sunshine_v1_7A_TEMPLATE.json","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/templates/anchors_contact_eternal_sunshine_v1_7A_TEMPLATE.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/templates/predeclared_anchors_contact_v1_7A_TEMPLATE.json","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/templates/anchors_contact_v1_7A_TEMPLATE.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/templates/predeclared_anchors_eternal_sunshine_v1_7A_TEMPLATE.json","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/templates/anchors_eternal_sunshine_v1_7A_TEMPLATE.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/templates/predeclared_anchors_generic_v1_7A_TEMPLATE.json","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/templates/anchors_generic_v1_7A_TEMPLATE.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/templates/subtitle_override_report_template.json","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/templates/subtitle_override_report_template.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/templates/topo_osm_predeclared_anchor_template.json","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/templates/topo_osm_predeclared_anchor_template.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/02_ProtocolRunner_PRAYCG2_0/templates/tti_postrun_report_template.json","PRAYCG_OPS_v1_3/12_CURRENT/02_Runner_v2_0/templates/tti_postrun_report_template.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/CHANGELOG_v1_4_0.md","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/CHANGELOG_v1_4_0.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/CHANGELOG_v1_4_4.md","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/CHANGELOG_v1_4_4.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/CHECKSUMS_SHA256.txt","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/CHECKSUMS_SHA256.txt"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/COMPONENT_MANIFEST.json","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/COMPONENT_MANIFEST.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/COMPONENT_MANIFEST_v1_4_4_NAST_OCM.json","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/COMPONENT_MANIFEST_v1_4_4_NAST_OCM.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/COMPONENT_MANIFEST_v1_4_6_CONFOUND_RSM.json","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/COMPONENT_MANIFEST_v1_4_6_CONFOUND_RSM.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/COMPONENT_MANIFEST_v1_4_7_TOPO_OSM_LSO.json","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/COMPONENT_MANIFEST_v1_4_7_TOPO_OSM_LSO.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/COMPONENT_MANIFEST_v1_4_8_TTI.json","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/COMPONENT_MANIFEST_v1_4_8_TTI.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/COMPONENT_MANIFEST_v1_4_9_SELFREPORT20.json","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/COMPONENT_MANIFEST_v1_4_9_SELFREPORT20.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/COMPONENT_MANIFEST_v1_5_1_NIP_CET_EET.json","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/COMPONENT_MANIFEST_v1_5_1_NIP_CET_EET.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/COMPONENT_MANIFEST_v1_5_2_MRED_ITP.json","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/COMPONENT_MANIFEST_v1_5_2_MRED_ITP.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/COMPONENT_MANIFEST_v1_5_3_AMRED_FIELD_OF_DREAMS.json","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/COMPONENT_MANIFEST_v1_5_3_AMRED_FIELD_OF_DREAMS.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/COMPONENT_MANIFEST_v1_5_4_NUPI.json","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/COMPONENT_MANIFEST_v1_5_4_NUPI.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/COMPONENT_MANIFEST_v1_5_5_MREDPEAKRES_INTERPRETER.json","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/COMPONENT_MANIFEST_v1_5_5_MREDPEAKRES_INTERPRETER.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/COMPONENT_MANIFEST_v1_5_5_MRED_PEAK_RESOLUTION_INTERPRETER.json","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/COMPONENT_MANIFEST_v1_5_5_MRED_PEAK_RESOLUTION_INTERPRETER.json"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/README.md","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/README.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/README_v1_5_5_MREDPeakResolution_Interpreter.md","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/README_v1_5_5_MREDPeakRes_Interpreter.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/requirements_praycg_unified_v1_4.txt","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/requirements_praycg_unified_v1_4.txt"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/components/PRAYCG_Her_Run1_Exploratory_KHT_Handoffs_v1_0.zip","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/components/PRAYCG_Her_Run1_Exploratory_KHT_Handoffs_v1_0.zip"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/components/PRAYCG_MasterSync_Visualizer_v1_1_ConditionSlicer.zip","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/components/PRAYCG_MasterSync_Visualizer_v1_1_ConditionSlicer.zip"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/components/PRAYCG_Master_Comprehensive_Suite_v1_3_0_HumanTranslationKHT_Tools.zip","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/components/PRAYCG_MasterComp_Suite_v1_3_0_HumanTranslationKHT_Tools.zip"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/docs/A_MRED_PrimaryEndpoint_Method_v1_5_3.md","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/docs/A_MRED_PrimaryEndpoint_Method_v1_5_3.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/docs/CANDIDATE_LOCAL_KHT_v1_4.md","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/docs/CANDIDATE_LOCAL_KHT_v1_4.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/docs/CONFUND_RSM_CVB_SQUINT_v1_4_6.md","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/docs/CONFUND_RSM_CVB_SQUINT_v1_4_6.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/docs/FIELD_OF_DREAMS_CATCH_SCENE_ANCHOR_GUIDE_v1_0.md","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/docs/FIELD_OF_DREAMS_CATCH_SCENE_ANCHOR_GUIDE_v1_0.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/docs/KHT_TO_KHT_TOPO_MIGRATION_v1_4_7.md","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/docs/KHT_TO_KHT_TOPO_MIGRATION_v1_4_7.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/docs/LSO_SPM_SubtitleOverride_Method_v1_4_7.md","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/docs/LSO_SPM_SubtitleOverride_Method_v1_4_7.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/docs/MODULE_TIER_MAP_v1_5_3.md","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/docs/MODULE_TIER_MAP_v1_5_3.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/docs/MODULE_TIER_MAP_v1_5_5.md","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/docs/MODULE_TIER_MAP_v1_5_5.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/docs/MRED_ITP_ACG_OCU_Method_v1_5_2.md","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/docs/MRED_ITP_ACG_OCU_Method_v1_5_2.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/docs/MRED_ITP_Method_v1_5_2.md","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/docs/MRED_ITP_Method_v1_5_2.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/docs/MRED_Peak_Resolution_Endpoint_Method_v1_5_5.md","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/docs/MRED_Peak_Resolution_Endpoint_Method_v1_5_5.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/docs/MRED_Peak_Resolution_Method_v1_5_5.md","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/docs/MRED_Peak_Resolution_Method_v1_5_5.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/docs/MRED_TOPOLOGICAL_UPDATE_v1_4_7.md","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/docs/MRED_TOPOLOGICAL_UPDATE_v1_4_7.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/docs/MRED_v0_1_Meaning_Recognition_Encoding_Dissociation.md","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/docs/MRED_v0_1_Meaning_Recognition_Encoding_Dissociation.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/docs/NAST_v0_1_Narrative_Absorption_State_Transition.md","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/docs/NAST_v0_1_Narrative_Absorption_State_Transition.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/docs/NIP_CET_EET_Method_v1_5_1.md","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/docs/NIP_CET_EET_Method_v1_5_1.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/docs/NUPI_Narrative_Update_Polarity_Method_v1_5_4.md","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/docs/NUPI_Narrative_Update_Polarity_Method_v1_5_4.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/docs/OCM_v0_1_Override_Cue_Microstate_Analysis.md","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/docs/OCM_v0_1_Override_Cue_Microstate_Analysis.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/docs/OCM_v0_2_RawXDF_QuarterSecond.md","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/docs/OCM_v0_2_RawXDF_QuarterSecond.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/docs/OFFLINE_INTERPRETATION_REPORTER_v1_5_5.md","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/docs/OFFLINE_INTERPRETATION_REPORTER_v1_5_5.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/docs/Offline_Interpretation_Report_Generator_v1_5_5.md","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/docs/Offline_Interpretation_Report_Generator_v1_5_5.md"
"PRAYCG_Master_Operations_Pack_v1_2_AllCode_WindowsSafe/12_CURRENT_RELEASES_v1_2/03_MasterComprehensiveSuite_v1_5_5/docs/Offline_Interpretive_Report_Generator_v1_5_5.md","PRAYCG_OPS_v1_3/12_CURRENT/03_MasterSuite_v1_5_5/docs/Offline_Interpretive_Report_Generator_v1_5_5.md"
